Route,Year,Month,Revenue_Passengers,Aircraft_Trips,Rev Pax,Distance,RPKs,ASKs,Seats,
DPO-MEL,2025,6,"11,466",274,68.4,412,"4,723,992","6,901,824","16,752",
DPO-MEL,2025,7,"13,127",304,71.9,412,"5,408,324","7,523,120","18,260",
DPO-MEL,2025,8,"12,112",286,69.4,412,"4,990,144","7,192,284","17,457",
DPO-MEL,2025,9,"11,845",287,67.5,412,"4,880,140","7,231,836","17,553",
DPO-MEL,2025,10,"13,613",301,73.8,412,"5,608,556","7,604,696","18,458",
DPO-MEL,2025,11,"13,325",280,77.8,412,"5,489,900","7,057,560","17,130",
DPO-MEL,2025,12,"13,392",287,74.7,412,"5,517,504","7,387,984","17,932",
DPO-MEL,2014,7,"29,305",190,93.3,"3,131","91,753,955","98,363,496","31,416",
DRW-MEL,2014,8,"27,107",186,86.9,"3,131","84,872,017","97,643,366","31,186", 
DRW-MEL,2014,9,"25,022",179,82.7,"3,131","78,343,882","94,681,440","30,240", 
DRW-MEL,2014,10,"24,310",182,79.7,"3,131","76,114,610","95,545,596","30,516", 
DRW-MEL,2014,11,"20,744",164,76,"3,131","64,949,464","85,419,942","27,282", 
DRW-MEL,2014,12,"22,069",178,73.4,"3,131","69,098,039","94,136,646","30,066", 
DRW-MEL,2015,1,"20,609",166,74.1,"3,131","64,526,779","87,123,206","27,826",
DRW-MEL,2015,2,"16,249",136,71.6,"3,131","50,875,619","71,011,080","22,680", 
DRW-MEL,2015,3,"21,395",162,78,"3,131","66,987,745","85,873,937","27,427", 
DRW-MEL,2015,4,"22,784",172,78,"3,131","71,336,704","91,418,938","29,198", 
DRW-MEL,2015,5,"23,130",171,80.1,"3,131","72,420,030","90,373,184","28,864", 
DRW-MEL,2015,6,"24,866",172,85.3,"3,131","77,855,446","91,299,960","29,160",
DRW-MEL,2015,7,"28,934",197,86.6,"3,131","90,592,354","104,612,972","33,412",
DRW-MEL,2015,8,"26,776",193,80.9,"3,131","83,835,656","103,651,755","33,105",
DRW-MEL,2015,9,"26,533",184,84.7,"3,131","83,074,823","98,037,872","31,312",
DRW-MEL,2015,10,"24,703",184,77.9,"3,131","77,345,093","99,327,844","31,724",
DRW-MEL,2015,11,"21,718",164,75.3,"3,131","67,999,058","90,363,791","28,861",
DRW-MEL,2015,12,"21,764",176,70.8,"3,131","68,143,084","96,240,678","30,738",
DRW-MEL,2016,1,"22,382",183,70.1,"3,131","70,078,042","99,903,948","31,908",
DRW-MEL,2016,2,"17,430",155,64.9,"3,131","54,573,330","84,129,970","26,870",
DRW-MEL,2016,3,"21,983",168,75.4,"3,131","68,828,773","91,290,567","29,157",
DRW-MEL,2016,4,"24,629",181,78,"3,131","77,113,399","98,808,098","31,558",
DRW-MEL,2016,5,"25,886",177,83.9,"3,131","81,049,066","96,603,874","30,854",
DRW-MEL,2016,6,"28,225",183,88.4,"3,131","88,372,475","99,979,092","31,932",
DRW-MEL,2016,7,"31,177",203,87.6,"3,131","97,615,187","111,466,731","35,601",
DRW-MEL,2016,8,"30,686",206,84.9,"3,131","96,077,866","113,113,637","36,127",
DRW-MEL,2016,9,"26,971",178,86.3,"3,131","84,446,201","97,875,060","31,260",
DRW-MEL,2016,10,"26,463",187,81,"3,131","82,855,653","102,327,342","32,682",
DRW-MEL,2016,11,"21,579",166,74.1,"3,131","67,563,849","91,168,458","29,118",
DRW-MEL,2016,12,"23,540",182,73.6,"3,131","73,703,740","100,094,939","31,969",
DRW-MEL,2017,1,"23,899",181,75,"3,131","74,827,769","99,753,660","31,860",
DRW-MEL,2017,2,"18,477",148,71.2,"3,131","57,851,487","81,258,843","25,953",
DRW-MEL,2017,3,"22,255",168,75.5,"3,131","69,680,405","92,301,880","29,480",
DRW-MEL,2017,4,"25,833",180,81.4,"3,131","80,883,123","99,352,892","31,732",
DRW-MEL,2017,5,"25,146",177,80.8,"3,131","78,732,126","97,424,196","31,116",
DRW-MEL,2017,6,"30,237",201,85.7,"3,131","94,672,047","110,514,907","35,297",
DRW-MEL,2017,7,"32,252",204,89.7,"3,131","100,981,012","112,546,926","35,946",
DRW-MEL,2017,8,"30,329",206,83.9,"3,131","94,960,099","113,220,091","36,161",
DRW-MEL,2017,9,"27,148",180,85.9,"3,131","85,000,388","98,911,421","31,591",
DRW-MEL,2017,10,"26,524",186,81.1,"3,131","83,046,644","102,458,844","32,724",
DRW-MEL,2017,11,"21,615",163,75.5,"3,131","67,676,565","89,671,840","28,640",
DRW-MEL,2017,12,"22,612",174,73.9,"3,131","70,798,172","95,830,517","30,607",
DRW-MEL,2018,1,"23,314",186,71.3,"3,131","72,996,134","102,342,997","32,687",
DRW-MEL,2018,2,"17,242",144,68.4,"3,131","53,984,702","78,951,296","25,216",
DRW-MEL,2018,3,"21,605",155,77.9,"3,131","67,645,255","86,813,237","27,727",
DRW-MEL,2018,4,"25,178",174,75.7,"3,131","78,832,318","104,202,811","33,281",
DRW-MEL,2018,5,"25,416",175,76.5,"3,131","79,577,496","103,977,379","33,209",
DRW-MEL,2018,6,"29,416",192,81.6,"3,131","92,101,496","112,878,812","36,052",
DRW-MEL,2018,7,"33,999",205,88,"3,131","106,450,869","120,944,268","38,628",
DRW-MEL,2018,8,"31,872",197,85.7,"3,131","99,791,232","116,488,855","37,205",
DRW-MEL,2018,9,"28,577",181,84.7,"3,131","89,474,587","105,690,036","33,756",
DRW-MEL,2018,10,"26,746",181,79.9,"3,131","83,741,726","104,847,797","33,487",
DRW-MEL,2018,11,"21,548",164,74.1,"3,131","67,466,788","91,090,183","29,093",
DRW-MEL,2018,12,"22,380",173,73.2,"3,131","70,071,780","95,771,028","30,588",
DRW-MEL,2019,1,"22,725",176,73.1,"3,131","71,151,975","97,336,528","31,088",
DRW-MEL,2019,2,"16,934",135,70.5,"3,131","53,020,354","75,250,454","24,034",
DRW-MEL,2019,3,"21,361",163,73.9,"3,131","66,881,291","90,495,293","28,903",
DRW-MEL,2019,4,"27,569",175,82.5,"3,131","86,318,539","104,603,579","33,409",
DRW-MEL,2019,5,"25,875",165,85.2,"3,131","81,014,625","95,141,697","30,387",
DRW-MEL,2019,6,"30,034",186,88.8,"3,131","94,036,454","105,918,599","33,829",
DRW-MEL,2019,7,"34,887",205,89.9,"3,131","109,231,197","121,467,145","38,795",
DRW-MEL,2019,8,"31,277",186,90.8,"3,131","97,928,287","107,862,950","34,450",
DRW-MEL,2019,9,"27,904",175,86.3,"3,131","87,367,424","101,228,361","32,331",
DRW-MEL,2019,10,"27,089",182,80,"3,131","84,815,659","105,974,957","33,847",
DRW-MEL,2019,11,"22,149",155,80.9,"3,131","69,348,519","85,751,828","27,388",
DRW-MEL,2019,12,"23,140",167,78.5,"3,131","72,451,340","92,314,404","29,484",
DRW-MEL,2020,1,"22,363",166,75.7,"3,131","70,018,553","92,499,133","29,543",
DRW-MEL,2020,2,"18,136",140,73.7,"3,131","56,783,816","77,050,779","24,609",
DRW-MEL,2020,3,"14,761",126,66.8,"3,131","46,216,691","69,182,576","22,096",
DRW-MEL,2021,7,"17,991",170,54.7,"3,131","56,329,821","103,003,638","32,898",
DRW-MEL,2021,8,"13,404",146,46.8,"3,131","41,967,924","89,696,888","28,648",
DRW-MEL,2021,12,"10,755",94,62.7,"3,131","33,673,905","53,706,043","17,153",
DRW-MEL,2022,4,"34,313",222,79.2,"3,131","107,434,003","135,581,693","43,303",
DRW-MEL,2022,5,"33,528",227,78,"3,131","104,976,168","134,517,153","42,963",
DRW-MEL,2022,6,"32,317",200,91.7,"3,131","101,184,527","110,399,060","35,260",
DRW-MEL,2022,7,"36,301",218,94.2,"3,131","113,658,431","120,596,727","38,517",
DRW-MEL,2022,8,"26,179",169,87.6,"3,131","81,966,449","93,591,852","29,892",
DRW-MEL,2022,9,"25,191",163,87.2,"3,131","78,873,021","90,445,197","28,887",
DRW-MEL,2022,10,"24,973",174,81.5,"3,131","78,190,463","95,883,744","30,624",
DRW-MEL,2022,11,"19,174",155,70.2,"3,131","60,033,794","85,563,968","27,328",
DRW-MEL,2022,12,"20,811",162,72.6,"3,131","65,159,241","89,734,460","28,660",
DRW-MEL,2023,1,"18,867",139,76.4,"3,131","59,072,577","77,370,141","24,711",
DRW-MEL,2023,2,"15,094",121,70.6,"3,131","47,259,314","66,978,352","21,392",
DRW-MEL,2023,3,"18,977",146,74,"3,131","59,416,987","80,272,578","25,638",
DRW-MEL,2023,4,"23,866",183,79,"3,131","74,724,446","94,587,510","30,210",
DRW-MEL,2023,5,"23,225",185,78.7,"3,131","72,717,475","92,383,286","29,506",
DRW-MEL,2023,6,"27,775",195,87.3,"3,131","86,963,525","99,587,717","31,807",
DRW-MEL,2023,7,"34,725",243,89.4,"3,131","108,723,975","121,617,433","38,843",
DRW-MEL,2023,8,"29,023",205,87.9,"3,131","90,871,013","103,391,882","33,022",
DRW-MEL,2023,9,"28,159",213,79.7,"3,131","88,165,829","110,574,396","35,316",
DRW-MEL,2023,10,"26,138",215,71.2,"3,131","81,838,078","114,913,962","36,702",
DRW-MEL,2023,11,"16,590",138,84.4,"3,131","51,943,290","61,524,150","19,650",
DRW-MEL,2023,12,"20,923",166,85,"3,131","65,509,913","77,053,910","24,610",
DRW-MEL,2024,1,"21,109",169,83.2,"3,131","66,092,279","79,455,387","25,377",
DRW-MEL,2024,2,"14,515",120,86.1,"3,131","45,446,465","52,760,481","16,851",
DRW-MEL,2024,3,"16,801",134,88.6,"3,131","52,603,931","59,401,332","18,972",
DRW-MEL,2024,4,"24,319",178,77.4,"3,131","76,142,789","98,338,448","31,408",
DRW-MEL,2024,5,"25,037",170,83.9,"3,131","78,390,847","93,397,730","29,830",
DRW-MEL,2024,6,"27,350",170,90.3,"3,131","85,632,850","94,825,466","30,286",
DRW-MEL,2024,7,"30,234",182,92.9,"3,131","94,662,654","101,870,216","32,536",
DRW-MEL,2024,8,"29,069",186,87.3,"3,131","91,015,039","104,205,942","33,282",
DRW-MEL,2024,9,"28,900",180,86.7,"3,131","90,485,900","104,381,278","33,338",
DRW-MEL,2024,10,"27,532",181,82.8,"3,131","86,202,692","104,068,178","33,238",
DRW-MEL,2024,11,"21,409",152,79.3,"3,131","67,031,579","84,499,428","26,988",
DRW-MEL,2024,12,"22,986",170,75.7,"3,131","71,969,166","95,088,470","30,370",
DRW-MEL,2025,1,"21,888",152,80,"3,131","68,531,328","85,689,208","27,368",
DRW-MEL,2025,2,"15,419",118,73.9,"3,131","48,276,889","65,343,970","20,870",
DRW-MEL,2025,3,"18,275",136,76.7,"3,131","57,219,025","74,611,730","23,830",
DRW-MEL,2025,4,"24,705",176,78.3,"3,131","77,351,355","98,745,478","31,538",
DRW-MEL,2025,5,"25,440",187,75.9,"3,131","79,652,640","104,951,120","33,520",
DRW-MEL,2025,6,"28,658",196,81.8,"3,131","89,728,198","109,725,895","35,045",
DRW-MEL,2025,7,"35,821",231,84.5,"3,131","112,155,551","132,729,352","42,392",
DRW-MEL,2025,8,"30,252",199,83.5,"3,131","94,719,012","113,386,034","36,214",
DRW-MEL,2025,9,"26,761",178,81.5,"3,131","83,788,691","102,784,468","32,828",
DRW-MEL,2025,10,"23,770",159,81.7,"3,131","74,423,870","91,130,886","29,106",
DRW-MEL,2025,11,"18,727",124,83.6,"3,131","58,634,237","70,134,400","22,400",
DRW-MEL,2025,12,"22,938",164,78.1,"3,131","71,818,878","91,932,422","29,362",
DRW-MEL,2014,7,"18,688",131,87.9,"2,651","49,541,888","56,354,958","21,258",
DRW-PER,2014,8,"16,944",127,83.1,"2,651","44,918,544","54,072,447","20,397", 
DRW-PER,2014,9,"15,557",125,77.6,"2,651","41,241,607","53,131,342","20,042", 
DRW-PER,2014,10,"16,717",139,74.6,"2,651","44,316,767","59,432,769","22,419", 
DRW-PER,2014,11,"14,480",129,70.4,"2,651","38,386,480","54,549,627","20,577", 
DRW-PER,2014,12,"14,427",134,66.5,"2,651","38,245,977","57,539,955","21,705", 
DRW-PER,2015,1,"13,306",120,69.2,"2,651","35,274,206","50,994,636","19,236",
DRW-PER,2015,2,"11,433",128,55.2,"2,651","30,308,883","54,944,626","20,726", 
DRW-PER,2015,3,"13,190",138,59.9,"2,651","34,966,690","58,364,416","22,016", 
DRW-PER,2015,4,"15,107",137,68.8,"2,651","40,048,657","58,181,497","21,947", 
DRW-PER,2015,5,"15,282",143,67.3,"2,651","40,512,582","60,230,720","22,720", 
DRW-PER,2015,6,"17,094",141,75.7,"2,651","45,316,194","59,878,137","22,587",
DRW-PER,2015,7,"20,495",153,82.8,"2,651","54,332,245","65,612,250","24,750",
DRW-PER,2015,8,"17,534",144,76.2,"2,651","46,482,634","61,002,161","23,011",
DRW-PER,2015,9,"17,011",142,74.2,"2,651","45,096,161","60,750,316","22,916",
DRW-PER,2015,10,"16,204",148,67.9,"2,651","42,956,804","63,266,115","23,865",
DRW-PER,2015,11,"13,938",145,59.6,"2,651","36,949,638","62,006,890","23,390",
DRW-PER,2015,12,"14,025",150,58,"2,651","37,180,275","64,111,784","24,184",
DRW-PER,2016,1,"13,001",136,60.5,"2,651","34,465,651","57,007,104","21,504",
DRW-PER,2016,2,"10,933",132,53.5,"2,651","28,983,383","54,204,997","20,447",
DRW-PER,2016,3,"13,997",145,59.5,"2,651","37,106,047","62,362,124","23,524",
DRW-PER,2016,4,"14,272",131,72.5,"2,651","37,835,072","52,216,747","19,697",
DRW-PER,2016,5,"14,493",128,75.6,"2,651","38,420,943","50,854,133","19,183",
DRW-PER,2016,6,"16,812",141,76.1,"2,651","44,568,612","58,528,778","22,078",
DRW-PER,2016,7,"20,332",149,81.2,"2,651","53,900,132","66,351,879","25,029",
DRW-PER,2016,8,"17,659",146,71.9,"2,651","46,814,009","65,068,795","24,545",
DRW-PER,2016,9,"17,368",141,74.7,"2,651","46,042,568","61,625,146","23,246",
DRW-PER,2016,10,"16,608",140,72.8,"2,651","44,027,808","60,458,706","22,806",
DRW-PER,2016,11,"14,112",134,63.8,"2,651","37,410,912","58,645,422","22,122",
DRW-PER,2016,12,"14,818",132,66.9,"2,651","39,282,518","58,759,415","22,165",
DRW-PER,2017,1,"14,560",128,71.9,"2,651","38,598,560","53,666,844","20,244",
DRW-PER,2017,2,"11,642",116,62.3,"2,651","30,862,942","49,552,492","18,692",
DRW-PER,2017,3,"13,866",128,64.9,"2,651","36,758,766","56,617,407","21,357",
DRW-PER,2017,4,"15,226",124,73.4,"2,651","40,364,126","54,968,485","20,735",
DRW-PER,2017,5,"15,706",128,73.7,"2,651","41,636,606","56,495,461","21,311",
DRW-PER,2017,6,"18,529",142,77.6,"2,651","49,120,379","63,295,276","23,876",
DRW-PER,2017,7,"21,829",146,88.6,"2,651","57,868,679","65,336,546","24,646",
DRW-PER,2017,8,"18,875",128,87.8,"2,651","50,037,625","56,999,151","21,501",
DRW-PER,2017,9,"17,835",130,81.9,"2,651","47,280,585","57,738,780","21,780",
DRW-PER,2017,10,"18,288",132,82.7,"2,651","48,481,488","58,650,724","22,124",
DRW-PER,2017,11,"16,099",120,80.8,"2,651","42,678,449","52,823,826","19,926",
DRW-PER,2017,12,"15,910",129,74.8,"2,651","42,177,410","56,410,629","21,279",
DRW-PER,2018,1,"15,897",130,72.6,"2,651","42,142,947","58,033,041","21,891",
DRW-PER,2018,2,"13,539",116,70.1,"2,651","35,891,889","51,206,716","19,316",
DRW-PER,2018,3,"15,736",122,77.1,"2,651","41,716,136","54,130,769","20,419",
DRW-PER,2018,4,"15,538",124,74.7,"2,651","41,191,238","55,156,706","20,806",
DRW-PER,2018,5,"16,104",128,75,"2,651","42,691,704","56,901,064","21,464",
DRW-PER,2018,6,"17,534",150,69.3,"2,651","46,482,634","67,091,508","25,308",
DRW-PER,2018,7,"21,372",155,81.9,"2,651","56,657,172","69,193,751","26,101",
DRW-PER,2018,8,"17,497",128,81.5,"2,651","46,384,547","56,911,668","21,468",
DRW-PER,2018,9,"17,220",136,75.5,"2,651","45,650,220","60,477,263","22,813",
DRW-PER,2018,10,"16,363",140,69.3,"2,651","43,378,313","62,574,204","23,604",
DRW-PER,2018,11,"13,623",122,66.7,"2,651","36,114,573","54,178,487","20,437",
DRW-PER,2018,12,"13,885",127,63.5,"2,651","36,809,135","57,969,417","21,867",
DRW-PER,2019,1,"13,346",124,62.3,"2,651","35,380,246","56,792,373","21,423",
DRW-PER,2019,2,"11,345",111,59.1,"2,651","30,075,595","50,893,898","19,198",
DRW-PER,2019,3,"13,019",124,60.9,"2,651","34,513,369","56,633,313","21,363",
DRW-PER,2019,4,"14,933",120,72,"2,651","39,587,383","54,981,740","20,740",
DRW-PER,2019,5,"14,597",124,67.8,"2,651","38,696,647","57,038,916","21,516",
DRW-PER,2019,6,"15,872",120,76.5,"2,651","42,076,672","55,034,760","20,760",
DRW-PER,2019,7,"17,815",124,82.9,"2,651","47,227,565","56,946,131","21,481",
DRW-PER,2019,8,"16,405",124,76.6,"2,651","43,489,655","56,768,514","21,414",
DRW-PER,2019,9,"15,054",120,72.6,"2,651","39,908,154","54,963,183","20,733",
DRW-PER,2019,10,"15,704",123,74.2,"2,651","41,631,304","56,111,066","21,166",
DRW-PER,2019,11,"12,374",120,59.6,"2,651","32,803,474","55,002,948","20,748",
DRW-PER,2019,12,"13,715",124,64.5,"2,651","36,358,465","56,407,978","21,278",
DRW-PER,2020,1,"12,829",124,60,"2,651","34,009,679","56,646,568","21,368",
DRW-PER,2020,2,"11,018",116,55,"2,651","29,208,718","53,062,416","20,016",
DRW-PER,2020,3,"8,935",108,48.2,"2,651","23,686,685","49,117,728","18,528",
DRW-PER,2021,1,"8,147",76,68.7,"2,651","21,597,697","31,419,652","11,852",
DRW-PER,2021,3,"8,597",108,49.8,"2,651","22,790,647","45,724,448","17,248",
DRW-PER,2021,4,"11,357",110,66.2,"2,651","30,107,407","45,491,160","17,160",
DRW-PER,2021,5,"13,257",120,71,"2,651","35,144,307","49,472,962","18,662",
DRW-PER,2021,6,"15,593",135,73.8,"2,651","41,337,043","56,015,630","21,130",
DRW-PER,2021,7,"12,563",148,54.5,"2,651","33,304,513","61,057,832","23,032",
DRW-PER,2021,8,"18,691",167,70.7,"2,651","49,549,841","70,110,997","26,447",
DRW-PER,2021,9,"21,105",210,61.5,"2,651","55,949,355","90,979,669","34,319",
DRW-PER,2021,10,"20,827",210,59.7,"2,651","55,212,377","92,472,182","34,882",
DRW-PER,2021,11,"8,751",132,41,"2,651","23,198,901","56,596,199","21,349",
DRW-PER,2022,4,"13,234",103,75.9,"2,651","35,083,334","46,212,232","17,432",
DRW-PER,2022,5,"14,347",114,70.9,"2,651","38,033,897","53,619,126","20,226",
DRW-PER,2022,6,"15,510",118,75.2,"2,651","41,117,010","54,706,036","20,636",
DRW-PER,2022,7,"19,651",122,91.7,"2,651","52,094,801","56,829,487","21,437",
DRW-PER,2022,8,"17,916",128,80.4,"2,651","47,495,316","59,045,723","22,273",
DRW-PER,2022,9,"17,603",120,83.4,"2,651","46,665,553","55,967,912","21,112",
DRW-PER,2022,10,"15,929",108,84.1,"2,651","42,227,779","50,209,940","18,940",
DRW-PER,2022,11,"12,259",101,69.8,"2,651","32,498,609","46,551,560","17,560",
DRW-PER,2022,12,"12,940",104,71,"2,651","34,303,940","48,290,616","18,216",
DRW-PER,2023,1,"12,416",106,67.5,"2,651","32,914,816","48,754,541","18,391",
DRW-PER,2023,2,"10,321",88,69.4,"2,651","27,360,971","39,441,578","14,878",
DRW-PER,2023,3,"12,781",105,72.3,"2,651","33,882,431","46,888,237","17,687",
DRW-PER,2023,4,"13,584",104,76.2,"2,651","36,011,184","47,262,028","17,828",
DRW-PER,2023,5,"14,502",106,79.6,"2,651","38,444,802","48,269,408","18,208",
DRW-PER,2023,6,"15,319",112,79.2,"2,651","40,610,669","51,267,689","19,339",
DRW-PER,2023,7,"17,654",123,82.5,"2,651","46,800,754","56,760,561","21,411",
DRW-PER,2023,8,"16,840",125,76.1,"2,651","44,642,840","58,629,516","22,116",
DRW-PER,2023,9,"16,430",128,73.3,"2,651","43,555,930","59,424,816","22,416",
DRW-PER,2023,10,"14,899",131,67,"2,651","39,497,249","58,958,240","22,240",
DRW-PER,2023,11,"12,885",102,74,"2,651","34,158,135","46,148,608","17,408",
DRW-PER,2023,12,"13,535",112,72.7,"2,651","35,881,285","49,361,620","18,620",
DRW-PER,2024,1,"12,294",109,72.9,"2,651","32,591,394","44,717,068","16,868",
DRW-PER,2024,2,"10,297",92,73.1,"2,651","27,297,347","37,357,892","14,092",
DRW-PER,2024,3,"12,632",105,68.4,"2,651","33,487,432","48,953,366","18,466",
DRW-PER,2024,4,"13,348",102,73.7,"2,651","35,385,548","47,983,100","18,100",
DRW-PER,2024,5,"14,865",113,73.1,"2,651","39,407,115","53,921,340","20,340",
DRW-PER,2024,6,"18,221",147,68.9,"2,651","48,303,871","70,071,232","26,432",
DRW-PER,2024,7,"19,980",142,79.8,"2,651","52,966,980","66,354,530","25,030",
DRW-PER,2024,8,"19,080",143,76.8,"2,651","50,581,080","65,861,444","24,844",
DRW-PER,2024,9,"18,363",141,74.5,"2,651","48,680,313","65,310,036","24,636",
DRW-PER,2024,10,"15,413",120,73,"2,651","40,859,863","55,989,120","21,120",
DRW-PER,2024,11,"13,557",107,72.3,"2,651","35,939,607","49,732,760","18,760",
DRW-PER,2024,12,"14,462",116,78.6,"2,651","38,338,762","48,799,608","18,408",
DRW-PER,2025,1,"13,418",110,80.9,"2,651","35,571,118","43,985,392","16,592",
DRW-PER,2025,2,"11,400",88,73.6,"2,651","30,221,400","41,069,292","15,492",
DRW-PER,2025,3,"13,395",115,66.2,"2,651","35,510,145","53,611,173","20,223",
DRW-PER,2025,4,"15,043",118,74,"2,651","39,878,993","53,910,736","20,336",
DRW-PER,2025,5,"16,320",123,75.2,"2,651","43,264,320","57,516,096","21,696",
DRW-PER,2025,6,"18,475",148,71.7,"2,651","48,977,225","68,273,854","25,754",
DRW-PER,2025,7,"22,036",171,73.6,"2,651","58,417,436","79,394,799","29,949",
DRW-PER,2025,8,"19,319",158,69.3,"2,651","51,214,669","73,878,068","27,868",
DRW-PER,2025,9,"19,461",151,74,"2,651","51,591,111","69,731,904","26,304",
DRW-PER,2025,10,"17,069",142,68.4,"2,651","45,249,919","66,115,940","24,940",
DRW-PER,2025,11,"12,633",94,78.3,"2,651","33,490,083","42,744,724","16,124",
DRW-PER,2025,12,"13,439",114,70.3,"2,651","35,626,789","50,676,516","19,116",
DRW-PER,2014,7,"36,256",253,85.8,"3,155","114,387,680","133,289,285","42,247",
DRW-SYD,2014,8,"33,818",252,80.3,"3,155","106,695,790","132,812,880","42,096", 
DRW-SYD,2014,9,"29,072",234,74.6,"3,155","91,722,160","122,969,280","38,976", 
DRW-SYD,2014,10,"29,205",239,73.4,"3,155","92,141,775","125,537,450","39,790", 
DRW-SYD,2014,11,"24,520",222,66.4,"3,155","77,360,600","116,533,080","36,936", 
DRW-SYD,2014,12,"24,388",221,66.4,"3,155","76,944,140","115,813,740","36,708", 
DRW-SYD,2015,1,"22,328",201,66.8,"3,155","70,444,840","105,389,620","33,404",
DRW-SYD,2015,2,"16,452",160,62.7,"3,155","51,906,060","82,831,370","26,254", 
DRW-SYD,2015,3,"19,713",175,68.5,"3,155","62,194,515","90,744,110","28,762", 
DRW-SYD,2015,4,"25,118",212,71.5,"3,155","79,247,290","110,873,010","35,142", 
DRW-SYD,2015,5,"26,881",214,75.8,"3,155","84,809,555","111,907,850","35,470", 
DRW-SYD,2015,6,"33,915",240,84.8,"3,155","107,001,825","126,190,535","39,997",
DRW-SYD,2015,7,"37,969",252,90.2,"3,155","119,792,195","132,825,500","42,100",
DRW-SYD,2015,8,"33,065",239,82.7,"3,155","104,320,075","126,073,800","39,960",
DRW-SYD,2015,9,"29,869",224,80.4,"3,155","94,236,695","117,236,645","37,159",
DRW-SYD,2015,10,"28,065",229,73.8,"3,155","88,545,075","119,943,635","38,017",
DRW-SYD,2015,11,"23,192",206,68,"3,155","73,170,760","107,560,260","34,092",
DRW-SYD,2015,12,"23,231",220,63.4,"3,155","73,293,805","115,580,270","36,634",
DRW-SYD,2016,1,"20,752",201,61.8,"3,155","65,472,560","106,014,310","33,602",
DRW-SYD,2016,2,"16,345",173,57.3,"3,155","51,568,475","90,037,390","28,538",
DRW-SYD,2016,3,"21,501",189,68.5,"3,155","67,835,655","99,035,450","31,390",
DRW-SYD,2016,4,"25,825",219,70.5,"3,155","81,477,875","115,529,790","36,618",
DRW-SYD,2016,5,"26,998",205,79,"3,155","85,178,690","107,834,745","34,179",
DRW-SYD,2016,6,"31,793",234,80.8,"3,155","100,306,915","124,067,220","39,324",
DRW-SYD,2016,7,"38,512",272,83.4,"3,155","121,505,360","145,704,210","46,182",
DRW-SYD,2016,8,"31,865",235,80.4,"3,155","100,534,075","125,070,510","39,642",
DRW-SYD,2016,9,"29,601",226,77.6,"3,155","93,391,155","120,356,940","38,148",
DRW-SYD,2016,10,"28,816",234,72.9,"3,155","90,914,480","124,647,740","39,508",
DRW-SYD,2016,11,"21,482",198,64.7,"3,155","67,775,710","104,815,410","33,222",
DRW-SYD,2016,12,"25,271",234,63.8,"3,155","79,730,005","124,950,620","39,604",
