Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real
2018,9,201809,Sydney,Townsville,Sydney - Townsville,437,559.0519824
2018,9,201809,Sydney,Wagga Wagga,Sydney - Wagga Wagga,330.41,422.6919119
2018,9,201809,Newcastle,Gold Coast,Newcastle - Gold Coast,268,342.8511013
2018,10,201810,Adelaide,Alice Springs,Adelaide - Alice Springs,458,582.8361087
2018,10,201810,Adelaide,Brisbane,Adelaide - Brisbane,237.9,302.7439089
2018,10,201810,Adelaide,Canberra,Adelaide - Canberra,526,669.3707274
2018,10,201810,Adelaide,Darwin,Adelaide - Darwin,408,519.2077125
2018,10,201810,Adelaide,Gold Coast,Adelaide - Gold Coast,310,394.4960561
2018,10,201810,Adelaide,Melbourne,Adelaide - Melbourne,184.9,235.2978089
2018,10,201810,Adelaide,Perth,Adelaide - Perth,384,488.6660824
2018,10,201810,Adelaide,Port Lincoln,Adelaide - Port Lincoln,292.56,372.3024715
2018,10,201810,Adelaide,Sydney,Adelaide - Sydney,183.9,234.025241
2018,10,201810,Albury,Sydney,Albury - Sydney,301.07,383.1320245
2018,10,201810,Alice Springs,Darwin,Alice Springs - Darwin,649.99,827.1564242
2018,10,201810,Armidale,Sydney,Armidale - Sydney,320,407.2217353
2018,10,201810,Avalon,Sydney,Avalon - Sydney,128,162.8886941
2018,10,201810,Ayers Rock,Sydney,Ayers Rock - Sydney,466,593.0166521
2018,10,201810,Ballina,Sydney,Ballina - Sydney,251,319.4145486
2018,10,201810,Brisbane,Cairns,Brisbane - Cairns,237,301.5985977
2018,10,201810,Brisbane,Canberra,Brisbane - Canberra,418,531.9333918
2018,10,201810,Brisbane,Darwin,Brisbane - Darwin,254.9,324.3775635
2018,10,201810,Brisbane,Emerald,Brisbane - Emerald,344,437.7633655
2018,10,201810,Brisbane,Gladstone,Brisbane - Gladstone,310,394.4960561
2018,10,201810,Brisbane,Hamilton Island,Brisbane - Hamilton Island,444,565.0201578
2018,10,201810,Brisbane,Hobart,Brisbane - Hobart,375,477.2129711
2018,10,201810,Brisbane,Mackay,Brisbane - Mackay,235,299.0534619
2018,10,201810,Brisbane,Melbourne,Brisbane - Melbourne,258.9,329.4678352
2018,10,201810,Brisbane,Mount Isa,Brisbane - Mount Isa,770,979.8773006
2018,10,201810,Brisbane,Perth,Brisbane - Perth,629.98,801.6923401
2018,10,201810,Brisbane,Proserpine,Brisbane - Proserpine,252,320.6871166
2018,10,201810,Brisbane,Rockhampton,Brisbane - Rockhampton,329.99,419.9346889
2018,10,201810,Brisbane,Sydney,Brisbane - Sydney,133.9,170.3968449
2018,10,201810,Brisbane,Townsville,Brisbane - Townsville,232,295.2357581
2018,10,201810,Brisbane,Newcastle,Brisbane - Newcastle,159,202.3382997
2018,10,201810,Broome,Perth,Broome - Perth,518,659.190184
2018,10,201810,Bundaberg,Brisbane,Bundaberg - Brisbane,278,353.7738826
2018,10,201810,Cairns,Gold Coast,Cairns - Gold Coast,310,394.4960561
2018,10,201810,Cairns,Melbourne,Cairns - Melbourne,368,468.3049956
2018,10,201810,Cairns,Sydney,Cairns - Sydney,294.9,375.2802805
2018,10,201810,Cairns,Townsville,Cairns - Townsville,294,374.1349693
2018,10,201810,Canberra,Melbourne,Canberra - Melbourne,274.9,349.828922
2018,10,201810,Canberra,Sydney,Canberra - Sydney,310,394.4960561
2018,10,201810,Coffs Harbour,Sydney,Coffs Harbour - Sydney,169.9,216.2092901
2018,10,201810,Darwin,Melbourne,Darwin - Melbourne,384,488.6660824
2018,10,201810,Darwin,Perth,Darwin - Perth,799,1016.78177
2018,10,201810,Darwin,Sydney,Darwin - Sydney,378,481.0306748
2018,10,201810,Devonport,Melbourne,Devonport - Melbourne,359,456.8518843
2018,10,201810,Dubbo,Sydney,Dubbo - Sydney,346,440.3085013
2018,10,201810,Gold Coast,Sydney,Gold Coast - Sydney,169,215.063979
2018,10,201810,Hamilton Island,Sydney,Hamilton Island - Sydney,295,375.4075372
2018,10,201810,Hobart,Melbourne,Hobart - Melbourne,161,204.8834356
2018,10,201810,Hobart,Sydney,Hobart - Sydney,258,328.3225241
2018,10,201810,Kalgoorlie,Perth,Kalgoorlie - Perth,568,722.8185802
2018,10,201810,Karratha,Perth,Karratha - Perth,798,1015.509202
2018,10,201810,Launceston,Melbourne,Launceston - Melbourne,181,230.334794
2018,10,201810,Launceston,Sydney,Launceston - Sydney,343,436.4907975
2018,10,201810,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,404,514.1174408
2018,10,201810,Sunshine Coast,Sydney,Sunshine Coast - Sydney,164,208.7011394
2018,10,201810,Melbourne,Gold Coast,Melbourne - Gold Coast,239.9,305.2890447
2018,10,201810,Melbourne,Mildura,Melbourne - Mildura,254,323.2322524
2018,10,201810,Melbourne,Perth,Melbourne - Perth,399.9,508.8999124
2018,10,201810,Melbourne,Sydney,Melbourne - Sydney,142,180.704645
2018,10,201810,Melbourne,Townsville,Melbourne - Townsville,411,523.0254163
2018,10,201810,Melbourne,Newcastle,Melbourne - Newcastle,237,301.5985977
2018,10,201810,Paraburdoo,Perth,Paraburdoo - Perth,839,1067.684487
2018,10,201810,Perth,Newman,Perth - Newman,638,811.8983348
2018,10,201810,Perth,Port Hedland,Perth - Port Hedland,658,837.3496933
2018,10,201810,Perth,Sydney,Perth - Sydney,439.9,559.8026293
2018,10,201810,Port Macquarie,Sydney,Port Macquarie - Sydney,308.84,393.0198773
2018,10,201810,Sydney,Tamworth,Sydney - Tamworth,280,356.3190184
2018,10,201810,Sydney,Townsville,Sydney - Townsville,317,403.4040316
2018,10,201810,Sydney,Wagga Wagga,Sydney - Wagga Wagga,330.41,420.4691674
2018,10,201810,Newcastle,Gold Coast,Newcastle - Gold Coast,238,302.8711656
2018,11,201811,Adelaide,Alice Springs,Adelaide - Alice Springs,458,582.8361087
2018,11,201811,Adelaide,Brisbane,Adelaide - Brisbane,278.9,354.9191937
2018,11,201811,Adelaide,Canberra,Adelaide - Canberra,504.02,641.3996845
2018,11,201811,Adelaide,Darwin,Adelaide - Darwin,348,442.8536372
2018,11,201811,Adelaide,Gold Coast,Adelaide - Gold Coast,286,363.9544259
2018,11,201811,Adelaide,Melbourne,Adelaide - Melbourne,147.9,188.2127958
2018,11,201811,Adelaide,Perth,Adelaide - Perth,526,669.3707274
2018,11,201811,Adelaide,Port Lincoln,Adelaide - Port Lincoln,297.56,378.6653111
2018,11,201811,Adelaide,Sydney,Adelaide - Sydney,196,249.4233129
2018,11,201811,Albury,Sydney,Albury - Sydney,268,341.0482033
2018,11,201811,Alice Springs,Darwin,Alice Springs - Darwin,650,827.1691499
2018,11,201811,Armidale,Sydney,Armidale - Sydney,298.22,379.505206
2018,11,201811,Avalon,Sydney,Avalon - Sydney,122,155.2532866
2018,11,201811,Ayers Rock,Sydney,Ayers Rock - Sydney,375,477.2129711
2018,11,201811,Ballina,Sydney,Ballina - Sydney,188,239.2427695
2018,11,201811,Brisbane,Cairns,Brisbane - Cairns,204,259.6038563
2018,11,201811,Brisbane,Canberra,Brisbane - Canberra,418,531.9333918
2018,11,201811,Brisbane,Darwin,Brisbane - Darwin,309,393.2234882
2018,11,201811,Brisbane,Emerald,Brisbane - Emerald,386,491.2112182
2018,11,201811,Brisbane,Gladstone,Brisbane - Gladstone,312,397.0411919
2018,11,201811,Brisbane,Hamilton Island,Brisbane - Hamilton Island,350,445.398773
2018,11,201811,Brisbane,Hobart,Brisbane - Hobart,349,444.1262051
2018,11,201811,Brisbane,Mackay,Brisbane - Mackay,195,248.150745
2018,11,201811,Brisbane,Melbourne,Brisbane - Melbourne,218.9,278.5651183
2018,11,201811,Brisbane,Mount Isa,Brisbane - Mount Isa,843,1072.774759
2018,11,201811,Brisbane,Perth,Brisbane - Perth,685,871.7090272
2018,11,201811,Brisbane,Proserpine,Brisbane - Proserpine,206,262.1489921
2018,11,201811,Brisbane,Rockhampton,Brisbane - Rockhampton,250.02,318.1674321
2018,11,201811,Brisbane,Sydney,Brisbane - Sydney,133.9,170.3968449
2018,11,201811,Brisbane,Townsville,Brisbane - Townsville,202,257.0587204
2018,11,201811,Brisbane,Newcastle,Brisbane - Newcastle,121,153.9807187
2018,11,201811,Broome,Perth,Broome - Perth,636,809.3531989
2018,11,201811,Bundaberg,Brisbane,Bundaberg - Brisbane,280.01,356.3317441
2018,11,201811,Cairns,Gold Coast,Cairns - Gold Coast,264,335.9579316
2018,11,201811,Cairns,Melbourne,Cairns - Melbourne,306.9,390.5510955
2018,11,201811,Cairns,Sydney,Cairns - Sydney,294.9,375.2802805
2018,11,201811,Cairns,Townsville,Cairns - Townsville,294,374.1349693
2018,11,201811,Canberra,Melbourne,Canberra - Melbourne,169.9,216.2092901
2018,11,201811,Canberra,Sydney,Canberra - Sydney,310,394.4960561
2018,11,201811,Coffs Harbour,Sydney,Coffs Harbour - Sydney,139.9,178.0322524
2018,11,201811,Darwin,Melbourne,Darwin - Melbourne,363,461.942156
2018,11,201811,Darwin,Perth,Darwin - Perth,718.01,913.7164943
2018,11,201811,Darwin,Sydney,Darwin - Sydney,363,461.942156
2018,11,201811,Devonport,Melbourne,Devonport - Melbourne,334,425.0376862
2018,11,201811,Dubbo,Sydney,Dubbo - Sydney,364.22,463.4946889
2018,11,201811,Gold Coast,Sydney,Gold Coast - Sydney,143.9,183.1225241
2018,11,201811,Hamilton Island,Sydney,Hamilton Island - Sydney,330,419.9474145
2018,11,201811,Hobart,Melbourne,Hobart - Melbourne,161,204.8834356
2018,11,201811,Hobart,Sydney,Hobart - Sydney,258,328.3225241
2018,11,201811,Kalgoorlie,Perth,Kalgoorlie - Perth,568,722.8185802
2018,11,201811,Karratha,Perth,Karratha - Perth,795,1011.691499
2018,11,201811,Launceston,Melbourne,Launceston - Melbourne,175,222.6993865
2018,11,201811,Launceston,Sydney,Launceston - Sydney,333,423.7651183
2018,11,201811,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,298,379.225241
2018,11,201811,Sunshine Coast,Sydney,Sunshine Coast - Sydney,164,208.7011394
2018,11,201811,Melbourne,Gold Coast,Melbourne - Gold Coast,159.9,203.4836109
2018,11,201811,Melbourne,Mildura,Melbourne - Mildura,254,323.2322524
2018,11,201811,Melbourne,Perth,Melbourne - Perth,379.9,483.4485539
2018,11,201811,Melbourne,Sydney,Melbourne - Sydney,160.9,204.7561788
2018,11,201811,Melbourne,Townsville,Melbourne - Townsville,397,505.2094654
2018,11,201811,Melbourne,Newcastle,Melbourne - Newcastle,171,217.6091148
2018,11,201811,Paraburdoo,Perth,Paraburdoo - Perth,839,1067.684487
2018,11,201811,Perth,Newman,Perth - Newman,638,811.8983348
2018,11,201811,Perth,Port Hedland,Perth - Port Hedland,658,837.3496933
2018,11,201811,Perth,Sydney,Perth - Sydney,469.9,597.979667
2018,11,201811,Port Macquarie,Sydney,Port Macquarie - Sydney,309.41,393.745241
2018,11,201811,Sydney,Tamworth,Sydney - Tamworth,280,356.3190184
2018,11,201811,Sydney,Townsville,Sydney - Townsville,390,496.3014899
2018,11,201811,Sydney,Wagga Wagga,Sydney - Wagga Wagga,333,423.7651183
2018,11,201811,Newcastle,Gold Coast,Newcastle - Gold Coast,228,290.1454864
2018,12,201812,Adelaide,Alice Springs,Adelaide - Alice Springs,679,864.0736196
2018,12,201812,Adelaide,Brisbane,Adelaide - Brisbane,474.9,604.3425066
2018,12,201812,Adelaide,Canberra,Adelaide - Canberra,572,727.9088519
2018,12,201812,Adelaide,Darwin,Adelaide - Darwin,488,621.0131464
2018,12,201812,Adelaide,Gold Coast,Adelaide - Gold Coast,499,635.0113935
2018,12,201812,Adelaide,Melbourne,Adelaide - Melbourne,233.9,297.6536372
2018,12,201812,Adelaide,Perth,Adelaide - Perth,627,797.9000876
2018,12,201812,Adelaide,Port Lincoln,Adelaide - Port Lincoln,320.65,408.0489045
2018,12,201812,Adelaide,Sydney,Adelaide - Sydney,434,552.2944785
2018,12,201812,Albury,Sydney,Albury - Sydney,508.01,646.4772305
2018,12,201812,Alice Springs,Darwin,Alice Springs - Darwin,650,827.1691499
2018,12,201812,Armidale,Sydney,Armidale - Sydney,351,446.6713409
2018,12,201812,Avalon,Sydney,Avalon - Sydney,290,369.0446976
2018,12,201812,Ayers Rock,Sydney,Ayers Rock - Sydney,566,720.2734443
2018,12,201812,Ballina,Sydney,Ballina - Sydney,262,333.4127958
2018,12,201812,Brisbane,Cairns,Brisbane - Cairns,372,473.3952673
2018,12,201812,Brisbane,Canberra,Brisbane - Canberra,498.01,633.7515513
2018,12,201812,Brisbane,Darwin,Brisbane - Darwin,264.9,337.1032428
2018,12,201812,Brisbane,Emerald,Brisbane - Emerald,344,437.7633655
2018,12,201812,Brisbane,Gladstone,Brisbane - Gladstone,312.99,398.3010342
2018,12,201812,Brisbane,Hamilton Island,Brisbane - Hamilton Island,575,731.7265557
2018,12,201812,Brisbane,Hobart,Brisbane - Hobart,524,666.8255916
2018,12,201812,Brisbane,Mackay,Brisbane - Mackay,232,295.2357581
2018,12,201812,Brisbane,Melbourne,Brisbane - Melbourne,239.9,305.2890447
2018,12,201812,Brisbane,Mount Isa,Brisbane - Mount Isa,873,1110.951797
2018,12,201812,Brisbane,Perth,Brisbane - Perth,838,1066.411919
2018,12,201812,Brisbane,Proserpine,Brisbane - Proserpine,375,477.2129711
2018,12,201812,Brisbane,Rockhampton,Brisbane - Rockhampton,300,381.7703769
2018,12,201812,Brisbane,Sydney,Brisbane - Sydney,201.9,256.9314636
2018,12,201812,Brisbane,Townsville,Brisbane - Townsville,281,357.5915863
2018,12,201812,Brisbane,Newcastle,Brisbane - Newcastle,189,240.5153374
2018,12,201812,Broome,Perth,Broome - Perth,617.99,786.4342507
2018,12,201812,Bundaberg,Brisbane,Bundaberg - Brisbane,280.01,356.3317441
2018,12,201812,Cairns,Gold Coast,Cairns - Gold Coast,410,521.7528484
2018,12,201812,Cairns,Melbourne,Cairns - Melbourne,320,407.2217353
2018,12,201812,Cairns,Sydney,Cairns - Sydney,353,449.2164768
2018,12,201812,Cairns,Townsville,Cairns - Townsville,294,374.1349693
2018,12,201812,Canberra,Melbourne,Canberra - Melbourne,274.9,349.828922
2018,12,201812,Canberra,Sydney,Canberra - Sydney,344,437.7633655
2018,12,201812,Coffs Harbour,Sydney,Coffs Harbour - Sydney,270.9,344.7386503
2018,12,201812,Darwin,Melbourne,Darwin - Melbourne,496,631.1936897
2018,12,201812,Darwin,Perth,Darwin - Perth,708,900.9780894
2018,12,201812,Darwin,Sydney,Darwin - Sydney,412,524.2979842
2018,12,201812,Devonport,Melbourne,Devonport - Melbourne,424,539.5687993
2018,12,201812,Dubbo,Sydney,Dubbo - Sydney,428.01,544.6717967
2018,12,201812,Gold Coast,Sydney,Gold Coast - Sydney,186.9,237.8429448
2018,12,201812,Hamilton Island,Sydney,Hamilton Island - Sydney,401,510.2997371
2018,12,201812,Hobart,Melbourne,Hobart - Melbourne,121,153.9807187
2018,12,201812,Hobart,Sydney,Hobart - Sydney,326,414.8571429
2018,12,201812,Kalgoorlie,Perth,Kalgoorlie - Perth,517,657.9176161
2018,12,201812,Karratha,Perth,Karratha - Perth,799,1016.78177
2018,12,201812,Launceston,Melbourne,Launceston - Melbourne,157,199.7931639
2018,12,201812,Launceston,Sydney,Launceston - Sydney,269,342.3207713
2018,12,201812,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,338,430.1279579
2018,12,201812,Sunshine Coast,Sydney,Sunshine Coast - Sydney,237,301.5985977
2018,12,201812,Melbourne,Gold Coast,Melbourne - Gold Coast,406,516.6625767
2018,12,201812,Melbourne,Mildura,Melbourne - Mildura,301.18,383.272007
2018,12,201812,Melbourne,Perth,Melbourne - Perth,603.9,768.5037686
2018,12,201812,Melbourne,Sydney,Melbourne - Sydney,308.9,393.0962314
2018,12,201812,Melbourne,Townsville,Melbourne - Townsville,446,567.5652936
2018,12,201812,Melbourne,Newcastle,Melbourne - Newcastle,223,283.7826468
2018,12,201812,Paraburdoo,Perth,Paraburdoo - Perth,708,900.9780894
2018,12,201812,Perth,Newman,Perth - Newman,638,811.8983348
2018,12,201812,Perth,Port Hedland,Perth - Port Hedland,711,904.7957932
2018,12,201812,Perth,Sydney,Perth - Sydney,614.9,782.5020158
2018,12,201812,Port Macquarie,Sydney,Port Macquarie - Sydney,369,469.5775635
2018,12,201812,Sydney,Tamworth,Sydney - Tamworth,280,356.3190184
2018,12,201812,Sydney,Townsville,Sydney - Townsville,437,556.1121823
2018,12,201812,Sydney,Wagga Wagga,Sydney - Wagga Wagga,342,435.2182296
2018,12,201812,Newcastle,Gold Coast,Newcastle - Gold Coast,308,391.9509202
2019,1,201901,Adelaide,Alice Springs,Adelaide - Alice Springs,458,582.8361087
2019,1,201901,Adelaide,Brisbane,Adelaide - Brisbane,197.9,251.8411919
2019,1,201901,Adelaide,Canberra,Adelaide - Canberra,470.02,598.1323751
2019,1,201901,Adelaide,Darwin,Adelaide - Darwin,318,404.6765995
2019,1,201901,Adelaide,Gold Coast,Adelaide - Gold Coast,232,295.2357581
2019,1,201901,Adelaide,Melbourne,Adelaide - Melbourne,130,165.43383
2019,1,201901,Adelaide,Perth,Adelaide - Perth,423,538.2962314
2019,1,201901,Adelaide,Port Lincoln,Adelaide - Port Lincoln,297.55,378.6525855
2019,1,201901,Adelaide,Sydney,Adelaide - Sydney,176.9,225.1172656
2019,1,201901,Albury,Sydney,Albury - Sydney,258,328.3225241
2019,1,201901,Alice Springs,Darwin,Alice Springs - Darwin,650,827.1691499
2019,1,201901,Armidale,Sydney,Armidale - Sydney,298.21,379.4924803
2019,1,201901,Avalon,Sydney,Avalon - Sydney,112,142.5276074
2019,1,201901,Ayers Rock,Sydney,Ayers Rock - Sydney,309,393.2234882
2019,1,201901,Ballina,Sydney,Ballina - Sydney,155,197.248028
2019,1,201901,Brisbane,Cairns,Brisbane - Cairns,206,262.1489921
2019,1,201901,Brisbane,Canberra,Brisbane - Canberra,418,531.9333918
2019,1,201901,Brisbane,Darwin,Brisbane - Darwin,259.9,330.7404032
2019,1,201901,Brisbane,Emerald,Brisbane - Emerald,344,437.7633655
2019,1,201901,Brisbane,Gladstone,Brisbane - Gladstone,280,356.3190184
2019,1,201901,Brisbane,Hamilton Island,Brisbane - Hamilton Island,310,394.4960561
2019,1,201901,Brisbane,Hobart,Brisbane - Hobart,334,425.0376862
2019,1,201901,Brisbane,Mackay,Brisbane - Mackay,206,262.1489921
2019,1,201901,Brisbane,Melbourne,Brisbane - Melbourne,177.9,226.3898335
2019,1,201901,Brisbane,Mount Isa,Brisbane - Mount Isa,802,1020.599474
2019,1,201901,Brisbane,Perth,Brisbane - Perth,650,827.1691499
2019,1,201901,Brisbane,Proserpine,Brisbane - Proserpine,151,192.1577564
2019,1,201901,Brisbane,Rockhampton,Brisbane - Rockhampton,258,328.3225241
2019,1,201901,Brisbane,Sydney,Brisbane - Sydney,139.9,178.0322524
2019,1,201901,Brisbane,Townsville,Brisbane - Townsville,269,342.3207713
2019,1,201901,Brisbane,Newcastle,Brisbane - Newcastle,122,155.2532866
2019,1,201901,Broome,Perth,Broome - Perth,518,659.190184
2019,1,201901,Bundaberg,Brisbane,Bundaberg - Brisbane,280.01,356.3317441
2019,1,201901,Cairns,Gold Coast,Cairns - Gold Coast,258,328.3225241
2019,1,201901,Cairns,Melbourne,Cairns - Melbourne,253.9,323.1049956
2019,1,201901,Cairns,Sydney,Cairns - Sydney,254.9,324.3775635
2019,1,201901,Cairns,Townsville,Cairns - Townsville,294,374.1349693
2019,1,201901,Canberra,Melbourne,Canberra - Melbourne,169.9,216.2092901
2019,1,201901,Canberra,Sydney,Canberra - Sydney,310,394.4960561
2019,1,201901,Coffs Harbour,Sydney,Coffs Harbour - Sydney,109.9,139.8552147
2019,1,201901,Darwin,Melbourne,Darwin - Melbourne,338,430.1279579
2019,1,201901,Darwin,Perth,Darwin - Perth,708,900.9780894
2019,1,201901,Darwin,Sydney,Darwin - Sydney,293,372.8624014
2019,1,201901,Devonport,Melbourne,Devonport - Melbourne,384,488.6660824
2019,1,201901,Dubbo,Sydney,Dubbo - Sydney,333.41,424.2868712
2019,1,201901,Gold Coast,Sydney,Gold Coast - Sydney,116,147.6178791
2019,1,201901,Hamilton Island,Sydney,Hamilton Island - Sydney,330,419.9474145
2019,1,201901,Hobart,Melbourne,Hobart - Melbourne,118,150.1630149
2019,1,201901,Hobart,Sydney,Hobart - Sydney,206,262.1489921
2019,1,201901,Kalgoorlie,Perth,Kalgoorlie - Perth,568,722.8185802
2019,1,201901,Karratha,Perth,Karratha - Perth,728.01,926.4421735
2019,1,201901,Launceston,Melbourne,Launceston - Melbourne,114,145.0727432
2019,1,201901,Launceston,Sydney,Launceston - Sydney,269,342.3207713
2019,1,201901,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,318,404.6765995
2019,1,201901,Sunshine Coast,Sydney,Sunshine Coast - Sydney,185,235.4250657
2019,1,201901,Melbourne,Gold Coast,Melbourne - Gold Coast,169.9,216.2092901
2019,1,201901,Melbourne,Mildura,Melbourne - Mildura,274.02,348.7090622
2019,1,201901,Melbourne,Perth,Melbourne - Perth,359.9,457.9971954
2019,1,201901,Melbourne,Sydney,Melbourne - Sydney,139,176.8869413
2019,1,201901,Melbourne,Townsville,Melbourne - Townsville,505,642.6468011
2019,1,201901,Melbourne,Newcastle,Melbourne - Newcastle,160,203.6108677
2019,1,201901,Paraburdoo,Perth,Paraburdoo - Perth,839,1067.684487
2019,1,201901,Perth,Newman,Perth - Newman,638,811.8983348
2019,1,201901,Perth,Port Hedland,Perth - Port Hedland,658,837.3496933
2019,1,201901,Perth,Sydney,Perth - Sydney,369.9,470.7228747
2019,1,201901,Port Macquarie,Sydney,Port Macquarie - Sydney,278,353.7738826
2019,1,201901,Sydney,Tamworth,Sydney - Tamworth,280,356.3190184
2019,1,201901,Sydney,Townsville,Sydney - Townsville,275,349.9561788
2019,1,201901,Sydney,Wagga Wagga,Sydney - Wagga Wagga,332.99,423.7523926
2019,1,201901,Newcastle,Gold Coast,Newcastle - Gold Coast,164,208.7011394
2019,2,201902,Adelaide,Alice Springs,Adelaide - Alice Springs,518,659.190184
2019,2,201902,Adelaide,Brisbane,Adelaide - Brisbane,197.9,251.8411919
2019,2,201902,Adelaide,Canberra,Adelaide - Canberra,404.02,514.1428922
2019,2,201902,Adelaide,Darwin,Adelaide - Darwin,328,417.4022787
2019,2,201902,Adelaide,Gold Coast,Adelaide - Gold Coast,287,365.2269939
2019,2,201902,Adelaide,Melbourne,Adelaide - Melbourne,127.9,162.7614373
2019,2,201902,Adelaide,Perth,Adelaide - Perth,324,412.312007
2019,2,201902,Adelaide,Port Lincoln,Adelaide - Port Lincoln,282,358.8641543
